Source Url,permID,ALIU Index,Last Name,First Name,First Name Last Name,permID,Name Variants
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1133,"St. Lucas, Gallery",St. Lucas,Gallery,Gallery St. Lucas,ALIUINDEX1133,"Gallery St. Lucas,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1134,"Staal, A.",Staal,A.,A. Staal,ALIUINDEX1134,"A. Staal,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1135,"Staeger, Frau Amy",Staeger,Frau Amy,Frau Amy Staeger,ALIUINDEX1135,"Frau Amy Staeger,Amy Staeger,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1136,Staffeldt,Staffeldt,, Staffeldt,ALIUINDEX1136," Staffeldt,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1137,"Stahl, Friedrich",Stahl,Friedrich,Friedrich Stahl,ALIUINDEX1137,"Friedrich Stahl,Friedrich Stahl,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1138,"Stampfuss, Dr. Rudolph",Stampfuss,Dr. Rudolph,Dr. Rudolph Stampfuss,ALIUINDEX1138,"Dr. Rudolph Stampfuss,Rudolph Stampfuss,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1139,"Stang, Dr. Walter",Stang,Dr. Walter,Dr. Walter Stang,ALIUINDEX1139,"Dr. Walter Stang,Walter Stang,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1140,"Stange, Dr. Alfred",Stange,Dr. Alfred,Dr. Alfred Stange,ALIUINDEX1140,"Dr. Alfred Stange,Alfred Stange,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1141,"Stange, Professor",Stange,Professor,Professor Stange,ALIUINDEX1141,"Professor Stange,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1142,"Steccius, General",Steccius,General,General Steccius,ALIUINDEX1142,"General Steccius,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1143,"Stechow, Baron",Stechow,Baron,Baron Stechow,ALIUINDEX1143,"Baron Stechow,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1144,"Steinemann, L.",Steinemann,L.,L. Steinemann,ALIUINDEX1144,"L. Steinemann,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1145,"Stelzer, Dr.",Stelzer,Dr.,Dr. Stelzer,ALIUINDEX1145,"Dr. Stelzer,Stelzer,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1146,"Stoecklin, Max",Stoecklin,Max,Max Stoecklin,ALIUINDEX1146,"Max Stoecklin,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1147,Stoehr,Stoehr,, Stoehr,ALIUINDEX1147,"Stoehr,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1148,Stora,Stora,, Stora,ALIUINDEX1148,"Stora,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1149,"Straus-Negbauer, Albert (or Tony)",Straus-Negbauer,Albert (or Tony),Albert (or Tony) Straus-Negbauer,ALIUINDEX1149,"Albert (or Tony) Straus-Negbauer,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1150,"Strenger, Dr.",Strenger,Dr.,Dr. Strenger,ALIUINDEX1150,"Dr. Strenger,Strenger,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1151,"Stubbe, Dr. Wolf",Stubbe,Dr. Wolf,Dr. Wolf Stubbe,ALIUINDEX1151,"Dr. Wolf Stubbe,Wolf Stubbe,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1152,"Studninski, Franz von",Studninski,Franz von,Franz von Studninski,ALIUINDEX1152,"Franz von Studninski,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1153,"Stuebner, Frl. Erna",Stuebner,Frl. Erna,Frl. Erna Stuebner,ALIUINDEX1153,"Frl. Erna Stuebner,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1154,"Stulpnagel, General",Stulpnagel,General,General Stulpnagel,ALIUINDEX1154,"General Stulpnagel,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1155,Suess,Suess,, Suess,ALIUINDEX1155,"Suess,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1156,Surjon,Surjon,, Surjon,ALIUINDEX1156,"Surjon,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1157,"Sweerts, Pierre",Sweerts,Pierre,Pierre Sweerts,ALIUINDEX1157,"Pierre Sweerts,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX1158,"Swoboda, Professor",Swoboda,Professor,Professor Swoboda,ALIUINDEX1158,"Professor Swoboda,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1159,"Tabouis, Mme.",Tabouis,Mme.,Mme. Tabouis,ALIUINDEX1159,"Mme. Tabouis,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1160,Taillemas,Taillemas,, Taillemas,ALIUINDEX1160,"Taillemas,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1161,Tanner,Tanner,, Tanner,ALIUINDEX1161,"Tanner,Galerie Tanner,Gottfried Tanner,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1162,"Tatistscheff, Count Alexander",Tatistscheff,Count Alexander,Count Alexander Tatistscheff,ALIUINDEX1162,"Count Alexander Tatistscheff,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1163,Tauboeck,Tauboeck,, Tauboeck,ALIUINDEX1163,"Tauboeck,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1164,"Telder, Frau",Telder,Frau,Frau Telder,ALIUINDEX1164,"Frau Telder,Madame Telder,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1165,"ten Broeck, Arie Albertus",ten Broeck,Arie Albertus,Arie Albertus ten Broeck,ALIUINDEX1165,"Arie Albertus ten Broeck,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1166,ten Cate,ten Cate,, ten Cate,ALIUINDEX1166,"ten Cate,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1167,"Terris, J. J.",Terris,J. J.,J. J. Terris,ALIUINDEX1167,"J. J. Terris,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1168,"Terrisse, Georges",Terrisse,Georges,Georges Terrisse,ALIUINDEX1168,"Georges Terrisse,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1169,"Teske, Major",Teske,Major,Major Teske,ALIUINDEX1169,"Major Teske,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1170,Tesnier et Germond,Tesnier et Germond,, Tesnier et Germond,ALIUINDEX1170,"Tesnier et Germond,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1171,Thierry,Thierry,, Thierry,ALIUINDEX1171,"Thierry,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1172,"Thomas, Bruno",Thomas,Bruno,Bruno Thomas,ALIUINDEX1172,"Bruno Thomas,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1173,"Thorak, Prof. Josef",Thorak,Prof. Josef,Prof. Josef Thorak,ALIUINDEX1173,"Prof. Josef Thorak,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1174,"Tietje, Dr. Hans W. C.",Tietje,Dr. Hans W. C.,Dr. Hans W. C. Tietje,ALIUINDEX1174,"Dr. Hans W. C. Tietje,Hans W. C. Tietje,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1175,Tintelnot,Tintelnot,, Tintelnot,ALIUINDEX1175," Tintelnot,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1176,Tissus d'Art,Tissus d'Art,, Tissus d'Art,ALIUINDEX1176," Tissus d'Art,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1177,"Tomforde, Fraulein Annemarie",Tomforde,Fraulein Annemarie,Fraulein Annemarie Tomforde,ALIUINDEX1177,"Fraulein Annemarie Tomforde,Annemarie Tomforde,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1178,Tooth,Tooth,, Tooth,ALIUINDEX1178," Tooth,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1179,Topfer Library,Topfer Library,, Topfer Library,ALIUINDEX1179," Topfer Library,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1180,"Tost, Captain",Tost,Captain,Captain Tost,ALIUINDEX1180,"Captain Tost,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1181,Toulinot (Toulino),Toulinot (Toulino),, Toulinot (Toulino),ALIUINDEX1181," Toulinot (Toulino),,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1182,"Tournadre, Mme.",Tournadre,Mme.,Mme. Tournadre,ALIUINDEX1182,"Mme. Tournadre,Mme. Tournadre,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1183,"Touzain, Mme.",Touzain,Mme.,Mme. Touzain,ALIUINDEX1183,"Mme. Touzain,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1184,"Traine, Countess Luisa",Traine,Countess Luisa,Countess Luisa Traine,ALIUINDEX1184,"Countess Luisa Traine,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1185,Troost (Firm),Troost (Firm),, Troost (Firm),ALIUINDEX1185," Troost (Firm),,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1186,"Troost, Frau",Troost,Frau,Frau Troost,ALIUINDEX1186,"Frau Troost,Gerdy Troost,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1187,"Trotti, Count Rene Avogli-",Trotti,Count Rene Avogli-,Count Rene Avogli- Trotti,ALIUINDEX1187,"Count Rene Avogli- Trotti,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1188,"Truessel, Dr. Fritz",Truessel,Dr. Fritz,Dr. Fritz Truessel,ALIUINDEX1188,"Dr. Fritz Truessel,Fritz Truessel,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1189,"Turner, Dr. Harold",Turner,Dr. Harold,Dr. Harold Turner,ALIUINDEX1189,"Dr. Harold Turner,Harold Turner,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1190,"Turner, Staatsrat",Turner,Staatsrat,Staatsrat Turner,ALIUINDEX1190,"Staatsrat Turner,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1191,"Uhlworm, W.",Uhlworm,W.,W. Uhlworm,ALIUINDEX1191,"W. Uhlworm,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1192,Ulmer,Ulmer,, Ulmer,ALIUINDEX1192," Ulmer,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1193,"Unger, Alfred",Unger,Alfred,Alfred Unger,ALIUINDEX1193,"Alfred Unger,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1194,"Unger, Dr.",Unger,Dr.,Dr. Unger,ALIUINDEX1194,"Dr. Unger,Unger,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1195,"Unverzagt, Dr. Wilhelm Hermann",Unverzagt,"Dr.
 Wilhelm Hermann","Dr.
 Wilhelm Hermann Unverzagt",ALIUINDEX1195,"Dr.
 Wilhelm Hermann Unverzagt,Dr.
 Wilhelm Hermann Unverzagt,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1196,"Urban, Gotthard Cornelius Karl",Urban,Gotthard Cornelius Karl,Gotthard Cornelius Karl Urban,ALIUINDEX1196,"Gotthard Cornelius Karl Urban,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1197,"Utikal, Gerhard",Utikal,Gerhard,Gerhard Utikal,ALIUINDEX1197,"Gerhard Utikal,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1198,"Valentien, F.C.",Valentien,F.C.,F.C. Valentien,ALIUINDEX1198,"F.C. Valentien,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1199,"Valotton, Paul",Valotton,Paul,Paul Valotton,ALIUINDEX1199,"Paul Valotton,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1200,van Beuningen,van Beuningen,, van Beuningen,ALIUINDEX1200," van Beuningen,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1201,"van Beuningen, D.G.",van Beuningen,D.G.,D.G. van Beuningen,ALIUINDEX1201,"D.G. van Beuningen,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1202,"van Bohemen, C.",van Bohemen,C.,C. van Bohemen,ALIUINDEX1202,"C. van Bohemen,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1203,"van Dam, Prof. Jan",van Dam,Prof. Jan,Prof. Jan van Dam,ALIUINDEX1203,"Prof. Jan van Dam,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1204,van der Meeren,van der Meeren,, van der Meeren,ALIUINDEX1204," van der Meeren,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1205,van der Ploeg,van der Ploeg,, van der Ploeg,ALIUINDEX1205," van der Ploeg,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1206,"van der Sloot, A.C.",van der Sloot,A.C.,A.C. van der Sloot,ALIUINDEX1206,"A.C. van der Sloot,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1207,"van der Veken, J.",van der Veken,J.,J. van der Veken,ALIUINDEX1207,"J. van der Veken,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1208,van Deventer,van Deventer,, van Deventer,ALIUINDEX1208," van Deventer,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1209,van Embden Bank,van Embden Bank,, van Embden Bank,ALIUINDEX1209," van Embden Bank,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1210,"van Gelder, Frau M.",van Gelder,Frau M.,Frau M. van Gelder,ALIUINDEX1210,"Frau M. van Gelder,M. van Gelder,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1211,"van Gelder, Mme.",van Gelder,Mme.,Mme. van Gelder,ALIUINDEX1211,"Mme. van Gelder,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1212,"van Gelder, Smit",van Gelder,Smit,Smit van Gelder,ALIUINDEX1212,"Smit van Gelder,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1213,van Gend en Loos,van Gend en Loos,, van Gend en Loos,ALIUINDEX1213," van Gend en Loos,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1214,van Marle & Bignell,van Marle & Bignell,, van Marle & Bignell,ALIUINDEX1214," van Marle & Bignell,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1215,"van Meegeren, Hans",van Meegeren,Hans,Hans van Meegeren,ALIUINDEX1215,"Hans van Meegeren,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1216,"van Valkenburg, M.",van Valkenburg,M.,M. van Valkenburg,ALIUINDEX1216,"M. van Valkenburg,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1217,"van Weij, Thomas Mak",van Weij,Thomas Mak,Thomas Mak van Weij,ALIUINDEX1217,"Thomas Mak van Weij,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1218,Vandermeersch,Vandermeersch,, Vandermeersch,ALIUINDEX1218," Vandermeersch,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1219,"Vatchnadze, Princess Therese",Vatchnadze,Princess Therese,Princess Therese Vatchnadze,ALIUINDEX1219,"Princess Therese Vatchnadze,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1220,"Vatchnadze, Therese",Vatchnadze,Therese,Therese Vatchnadze,ALIUINDEX1220,"Therese Vatchnadze,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1221,"Veillard, E.",Veillard,E.,E. Veillard,ALIUINDEX1221,"E. Veillard,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1222,"Velay, Alexandre",Velay,Alexandre,Alexandre Velay,ALIUINDEX1222,"Alexandre Velay,Alexandre Velay,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1223,Ventura,Ventura,, Ventura,ALIUINDEX1223," Ventura,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1224,"Ventura, Eugenio",Ventura,Eugenio,Eugenio Ventura,ALIUINDEX1224,"Eugenio Ventura,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1225,"Veraguth, Frau Klara",Veraguth,Frau Klara,Frau Klara Veraguth,ALIUINDEX1225,"Frau Klara Veraguth,Klara Veraguth,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1226,Verdelet,Verdelet,, Verdelet,ALIUINDEX1226," Verdelet,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1227,Vergnet-Ruitz,Vergnet-Ruitz,, Vergnet-Ruitz,ALIUINDEX1227," Vergnet-Ruitz,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1228,Vermeulen,Vermeulen,, Vermeulen,ALIUINDEX1228," Vermeulen,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1229,"Verne, Henri",Verne,Henri,Henri Verne,ALIUINDEX1229,"Henri Verne,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1230,"Vieweg, Frau",Vieweg,Frau,Frau Vieweg,ALIUINDEX1230,"Frau Vieweg,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1231,Vignier,Vignier,, Vignier,ALIUINDEX1231," Vignier,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1232,Vincent,Vincent,, Vincent,ALIUINDEX1232," Vincent,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1233,Visconti,Visconti,, Visconti,ALIUINDEX1233," Visconti,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1234,"Vogel, Frl. Dr.",Vogel,Frl. Dr.,Frl. Dr. Vogel,ALIUINDEX1234,"Frl. Dr. Vogel,Frl. Vogel,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1235,"Vogel, General",Vogel,General,General Vogel,ALIUINDEX1235,"General Vogel,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1236,"Vollbach, Dr. Wolfgang Fritz",Vollbach,"Dr.
 Wolfgang Fritz","Dr.
 Wolfgang Fritz Vollbach",ALIUINDEX1236,"Dr.
 Wolfgang Fritz Vollbach,Dr.
 Wolfgang Fritz Vollbach,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1237,"Vollmer, Dr. Bernhard",Vollmer,Dr. Bernhard,Dr. Bernhard Vollmer,ALIUINDEX1237,"Dr. Bernhard Vollmer,Bernhard Vollmer,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1238,Voltaire Galerie,Voltaire Galerie,, Voltaire Galerie,ALIUINDEX1238," Voltaire Galerie,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1239,"Volz, A.W.",Volz,A.W.,A.W. Volz,ALIUINDEX1239,"A.W. Volz,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1240,"von Ahrendt, Bono",von Ahrendt,Bono,Bono von Ahrendt,ALIUINDEX1240,"Bono von Ahrendt,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1241,"von Baudissin, Graf Dr. Wolf",von Baudissin,Graf Dr. Wolf,Graf Dr. Wolf von Baudissin,ALIUINDEX1241,"Graf Dr. Wolf von Baudissin,Graf Wolf von Baudissin,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1242,"von Behr, Kurt",von Behr,Kurt,Kurt von Behr,ALIUINDEX1242,"Kurt von Behr,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1243,"von Bismarck, Count Eddy",von Bismarck,Count Eddy,Count Eddy von Bismarck,ALIUINDEX1243,"Count Eddy von Bismarck,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1244,"von Boeck, Dr.",von Boeck,Dr.,Dr. von Boeck,ALIUINDEX1244,"Dr. von Boeck,von Boeck,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1245,"von der Heydt, Baron",von der Heydt,Baron,Baron von der Heydt,ALIUINDEX1245,"Baron von der Heydt,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1246,von der Rupp,von der Rupp,, von der Rupp,ALIUINDEX1246," von der Rupp,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1247,von Dinglage,von Dinglage,, von Dinglage,ALIUINDEX1247," von Dinglage,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1248,"von Frey, Count Alexander",von Frey,Count Alexander,Count Alexander von Frey,ALIUINDEX1248,"Count Alexander von Frey,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1249,"von Gerkan, Prof. Arnim",von Gerkan,Prof. Arnim,Prof. Arnim von Gerkan,ALIUINDEX1249,"Prof. Arnim von Gerkan,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1250,von Goschenen,von Goschenen,, von Goschenen,ALIUINDEX1250," von Goschenen,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1251,"von Hessen, Prince Philipp",von Hessen,Prince Philipp,Prince Philipp von Hessen,ALIUINDEX1251,"Prince Philipp von Hessen,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1252,"von Holst, Dr. Niels",von Holst,Dr. Niels,Dr. Niels von Holst,ALIUINDEX1252,"Dr. Niels von Holst,Niels von Holst,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1253,"von Hummel, Dr. Helmut",von Hummel,Dr. Helmut,Dr. Helmut von Hummel,ALIUINDEX1253,"Dr. Helmut von Hummel,Helmut von Hummel,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1254,"von Ingram, Frau (nee Ann-Marie von Tomforde)",von Ingram,"Frau (nee Ann-Marie von
 Tomforde)","Frau (nee Ann-Marie von
 Tomforde) von Ingram",ALIUINDEX1254,"Frau (nee Ann-Marie von
 Tomforde) von Ingram,Ann-Marie von Ingram,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1255,"von Ingram, Lt. Hermann",von Ingram,Lt. Hermann,Lt. Hermann von Ingram,ALIUINDEX1255,"Lt. Hermann von Ingram,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1256,"von Kreiberg, Erich",von Kreiberg,Erich,Erich von Kreiberg,ALIUINDEX1256,"Erich von Kreiberg,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index4.html#t,ALIUINDEX1257,"von Kunsberg, Freiherr Johann",von Kunsberg,Freiherr Johann,Freiherr Johann von Kunsberg,ALIUINDEX1257,"Freiherr Johann von Kunsberg,,,"
